AccidentYear,STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITYNAME,DAY,MONTH,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTENAME,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDENAME,LONGITUDNAME,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,NOT_HOUR,NOT_HOURNAME,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MNNAME,FATALS,DRUNK_DR
2016,4,Arizona,40044,2,2,0,0,3,3,0,25,YAVAPAI (25),NOT APPLICABLE,14,2,2016,1,Sunday,18,6:00pm-6:59pm,1,This section IS NOT on the NHS,3,State Highway,SR-89,,1,Rural,5,Major Collector,1,State Highway Agency,25,25,34.05874722,-112.81805833,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,18,6:00pm-6:59pm,3,18,6:00pm-6:59pm,15,18,6:00pm-6:59pm,58,1,0
2016,4,Arizona,40045,1,1,0,1,2,2,1,13,MARICOPA (13),NOT APPLICABLE,15,2,2016,2,Monday,19,7:00pm-7:59pm,40,This section IS NOT on the NHS,4,County Road,CR-MC 85,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.40901944,-112.39023056,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2016,4,Arizona,40046,2,2,0,0,3,3,0,19,PIMA (19),NOT APPLICABLE,16,2,2016,3,Tuesday,11,11:00am-11:59am,0,This section IS NOT on the NHS,4,County Road,CR-CAMINO DE OESTE,CRESTVIEW RD,2,Urban,5,Major Collector,2,County Highway Agency,0,None,32.25656944,-111.06139444,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,11,11:00am-11:59am,0,11,11:00am-11:59am,8,11,11:00am-11:59am,57,1,0
2016,4,Arizona,40047,1,1,0,0,2,2,0,5,COCONINO (5),NOT APPLICABLE,16,2,2016,3,Tuesday,13,1:00pm-1:59pm,12,This section IS ON the NHS,1,Interstate,I-17,,2,Urban,1,Interstate,1,State Highway Agency,1393,1393,35.08620278,-111.68710556,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,13,1:00pm-1:59pm,12,13,1:00pm-1:59pm,18,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40048,1,1,0,1,1,1,1,13,MARICOPA (13),GLENDALE,17,2,2016,4,Wednesday,18,6:00pm-6:59pm,46,This section IS NOT on the NHS,6,Local Street - Municipality,GLENDALE AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.53682222,-112.35625278,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,18,6:00pm-6:59pm,43,18,6:00pm-6:59pm,49,19,7:00pm-7:59pm,12,1,0
2016,4,Arizona,40049,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,17,2,2016,4,Wednesday,21,9:00pm-9:59pm,43,This section IS NOT on the NHS,6,Local Street - Municipality,VAN BUREN ST,27TH DR,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.45113889,-112.11914444,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,21,9:00pm-9:59pm,43,21,9:00pm-9:59pm,49,22,10:00pm-10:59pm,1,1,0
2016,4,Arizona,40050,1,1,0,0,1,1,0,13,MARICOPA (13),PEORIA,19,2,2016,6,Friday,16,4:00pm-4:59pm,33,This section IS NOT on the NHS,6,Local Street - Municipality,BEARDSLEY CANAL SERVICE RD,,1,Rural,7,Local,98,Not Reported,0,None,33.78255,-112.251375,No Special Jurisdiction,39,Wall,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,5,Outside Trafficway,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,38,16,4:00pm-4:59pm,45,17,5:00pm-5:59pm,21,1,0
2016,4,Arizona,40051,2,2,0,0,3,3,0,19,PIMA (19),TUCSON,19,2,2016,6,Friday,18,6:00pm-6:59pm,10,This section IS NOT on the NHS,6,Local Street - Municipality,SANTA CLARA AVE,CALLE ARAGON,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,None,32.12898889,-110.98189167,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,5,Dusk,1,Clear,0,18,6:00pm-6:59pm,10,18,6:00pm-6:59pm,14,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2016,4,Arizona,40052,1,1,0,0,1,1,0,7,GILA (7),NOT APPLICABLE,20,2,2016,7,Saturday,9,9:00am-9:59am,31,This section IS NOT on the NHS,4,County Road,CR-FOREST ROAD 64- CONTROL RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,None,34.31499722,-111.12423333,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2016,4,Arizona,40053,2,2,0,0,2,2,0,13,MARICOPA (13),GLENDALE,20,2,2016,7,Saturday,13,1:00pm-1:59pm,6,This section IS NOT on the NHS,6,Local Street - Municipality,59TH AVE,CALAVAR RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.61238333,-112.18580833,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,13,1:00pm-1:59pm,6,13,1:00pm-1:59pm,8,13,1:00pm-1:59pm,40,1,0
2016,4,Arizona,40054,1,1,0,1,1,1,1,19,PIMA (19),TUCSON,20,2,2016,7,Saturday,13,1:00pm-1:59pm,13,This section IS NOT on the NHS,6,Local Street - Municipality,BROADWAY BLVD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,32.22135278,-110.861575,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,4,Driveway Access,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40055,2,2,0,0,3,3,0,13,MARICOPA (13),PHOENIX,21,2,2016,1,Sunday,10,10:00am-10:59am,32,This section IS NOT on the NHS,6,Local Street - Municipality,35TH AVE,PEORIA AVE,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.581525,-112.13401667,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40056,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,21,2,2016,1,Sunday,20,8:00pm-8:59pm,12,This section IS NOT on the NHS,6,Local Street - Municipality,27TH AVE,ALICE AVE,2,Urban,7,Local,98,Not Reported,0,None,33.56217222,-112.11696944,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40057,1,1,0,0,2,2,0,13,MARICOPA (13),SURPRISE,22,2,2016,2,Monday,2,2:00am-2:59am,6,This section IS ON the NHS,2,U.S. Highway,US-60 GRAND AVE,GREENWAY RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,1134,1134,33.62351944,-112.33044444,No Special Jurisdiction,43,Other Fixed Object,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,2,2:00am-2:59am,6,2,2:00am-2:59am,13,88,Not Applicable (Not Transported),Not Applicable (Not Transported),2,1
2016,4,Arizona,40058,1,1,0,0,1,1,0,12,LA PAZ (12),NOT APPLICABLE,22,2,2016,2,Monday,20,8:00pm-8:59pm,21,This section IS ON the NHS,1,Interstate,I-10,,1,Rural,1,Interstate,1,State Highway Agency,58,58,33.62447778,-114.433875,No Special Jurisdiction,21,Bridge Pier or Support,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,20,8:00pm-8:59pm,37,20,8:00pm-8:59pm,56,22,10:00pm-10:59pm,36,1,0
2016,4,Arizona,40059,3,3,0,0,4,4,0,25,YAVAPAI (25),NOT APPLICABLE,25,2,2016,5,Thursday,17,5:00pm-5:59pm,5,This section IS ON the NHS,3,State Highway,SR-89,LITTLE RANCH RD,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,775,775,34.86751389,-112.47020278,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,9,17,5:00pm-5:59pm,13,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40060,1,1,0,0,1,1,0,13,MARICOPA (13),MORRISTOWN,29,2,2016,2,Monday,11,11:00am-11:59am,27,This section IS ON the NHS,2,U.S. Highway,US-60,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,887,887,33.87163889,-112.64271944,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,2,On Shoulder,1,Daylight,1,Clear,0,11,11:00am-11:59am,31,11,11:00am-11:59am,38,12,12:00pm-12:59pm,36,1,0
2016,4,Arizona,40061,1,1,0,0,6,6,0,1,APACHE (1),NOT APPLICABLE,29,2,2016,2,Monday,19,7:00pm-7:59pm,7,This section IS ON the NHS,2,U.S. Highway,US-160,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1077,1077,36.80962778,-109.90301389,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,19,7:00pm-7:59pm,7,19,7:00pm-7:59pm,25,20,8:00pm-8:59pm,45,1,1
2016,4,Arizona,40062,1,1,0,1,1,1,1,13,MARICOPA (13),CHANDLER,15,1,2016,6,Friday,6,6:00am-6:59am,9,This section IS NOT on the NHS,6,Local Street - Municipality,MCQUEEN RD,ALAMOSA DR,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.24375,-111.82386944,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,6,6:00am-6:59am,10,6,6:00am-6:59am,14,6,6:00am-6:59am,34,1,0
2016,4,Arizona,40063,2,2,0,0,2,2,0,19,PIMA (19),TUCSON,22,2,2016,2,Monday,11,11:00am-11:59am,53,This section IS ON the NHS,6,Local Street - Municipality,WETMORE RD,STONE AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,32.28655833,-110.96995,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40064,1,1,0,1,1,1,1,13,MARICOPA (13),NOT APPLICABLE,2,1,2016,7,Saturday,19,7:00pm-7:59pm,10,This section IS NOT on the NHS,5,Local Street - Township,HASTINGS WAY,HIDDENTREASURE WAY,2,Urban,7,Local,98,Not Reported,0,None,33.84916389,-112.10665833,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,19,7:00pm-7:59pm,10,19,7:00pm-7:59pm,5,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2016,4,Arizona,40065,2,2,0,0,2,2,0,7,GILA (7),NOT APPLICABLE,3,1,2016,1,Sunday,5,5:00am-5:59am,23,This section IS NOT on the NHS,8,Other,BIA 6- OLD SAN CARLOS RD,,1,Rural,5,Major Collector,62,Bureau of Indian Affairs,0,None,33.35770833,-110.47689167,Indian Reservation,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2016,4,Arizona,40066,1,1,0,0,1,1,0,13,MARICOPA (13),GLENDALE,4,1,2016,2,Monday,6,6:00am-6:59am,36,This section IS NOT on the NHS,6,Local Street - Municipality,71ST AVE,,2,Urban,7,Local,98,Not Reported,0,None,33.54278056,-112.2117,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,5,Outside Trafficway,2,Dark - Not Lighted,10,Cloudy,0,6,6:00am-6:59am,37,6,6:00am-6:59am,41,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2016,4,Arizona,40067,1,1,0,0,3,3,0,1,APACHE (1),NOT APPLICABLE,5,1,2016,3,Tuesday,7,7:00am-7:59am,14,This section IS NOT on the NHS,4,County Road,CR-317,,1,Rural,7,Local,2,County Highway Agency,0,None,35.78746111,-109.89202778,Indian Reservation,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,6,Dark - Unknown Lighting,98,Not Reported,0,7,7:00am-7:59am,46,8,8:00am-8:59am,16,9,9:00am-9:59am,6,1,0
2016,4,Arizona,40068,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,6,1,2016,4,Wednesday,14,2:00pm-2:59pm,5,This section IS NOT on the NHS,6,Local Street - Municipality,23RD AVE,MONTEBELLO AVE,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,None,33.52089167,-112.10825278,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,14,2:00pm-2:59pm,7,14,2:00pm-2:59pm,9,14,2:00pm-2:59pm,23,1,0
2016,4,Arizona,40069,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,7,1,2016,5,Thursday,15,3:00pm-3:59pm,45,This section IS NOT on the NHS,6,Local Street - Municipality,7TH AVE,CORONA AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.40504722,-112.08204722,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,1,Daylight,10,Cloudy,0,13,1:00pm-1:59pm,0,13,1:00pm-1:59pm,3,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2016,4,Arizona,40070,1,1,0,1,1,1,1,5,COCONINO (5),TUBA CITY,8,1,2016,6,Friday,18,6:00pm-6:59pm,31,This section IS ON the NHS,2,U.S. Highway,US-160,SR-264,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,102,102,36.11931944,-111.22928889,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,8,Not Reported,98,Not Reported,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40071,1,1,0,1,2,2,1,13,MARICOPA (13),PHOENIX,8,1,2016,6,Friday,23,11:00pm-11:59pm,28,This section IS NOT on the NHS,6,Local Street - Municipality,ROOSEVELT ST,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,None,33.45863889,-112.04288889,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,6,Dark - Unknown Lighting,99,Unknown,0,23,11:00pm-11:59pm,29,23,11:00pm-11:59pm,33,23,11:00pm-11:59pm,44,1,0
2016,4,Arizona,40072,2,2,0,0,2,2,0,13,MARICOPA (13),MESA,9,1,2016,7,Saturday,12,12:00pm-12:59pm,27,This section IS NOT on the NHS,6,Local Street - Municipality,APACHE TRL,96TH ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,33.41521389,-111.62400556,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,10,Cloudy,0,12,12:00pm-12:59pm,27,12,12:00pm-12:59pm,32,12,12:00pm-12:59pm,45,1,0
2016,4,Arizona,40073,1,1,0,1,1,1,1,13,MARICOPA (13),GLENDALE,9,1,2016,7,Saturday,20,8:00pm-8:59pm,56,This section IS NOT on the NHS,6,Local Street - Municipality,PEORIA AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.58191944,-112.15350556,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,56,21,9:00pm-9:59pm,2,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2016,4,Arizona,40074,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,10,1,2016,1,Sunday,0,0:00am-0:59am,28,This section IS NOT on the NHS,6,Local Street - Municipality,27TH AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.52554444,-112.11691667,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40075,2,2,0,0,3,3,0,13,MARICOPA (13),PHOENIX,12,1,2016,3,Tuesday,14,2:00pm-2:59pm,25,This section IS ON the NHS,6,Local Street - Municipality,CAVE CREEK RD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.61825556,-112.03140556,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40076,1,1,0,1,1,1,1,13,MARICOPA (13),NOT APPLICABLE,13,1,2016,4,Wednesday,12,12:00pm-12:59pm,58,This section IS NOT on the NHS,4,County Road,CR-MEEKER BLVD,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,33.65892778,-112.36941944,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,12,12:00pm-12:59pm,58,13,1:00pm-1:59pm,5,13,1:00pm-1:59pm,20,1,0
2016,4,Arizona,40077,1,1,0,1,1,1,1,13,MARICOPA (13),CHANDLER,14,1,2016,5,Thursday,10,10:00am-10:59am,10,This section IS NOT on the NHS,4,County Road,CR-QUEEN CREEK RD,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,33.26091944,-111.91077222,Indian Reservation,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,10,10:00am-10:59am,10,10,10:00am-10:59am,23,10,10:00am-10:59am,45,1,1
2016,4,Arizona,40078,2,2,0,0,2,2,0,15,MOHAVE (15),LAKE HAVASU CITY,19,1,2016,3,Tuesday,5,5:00am-5:59am,54,This section IS NOT on the NHS,6,Local Street - Municipality,PALO VERDE BLVD,ACOMA BLVD,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,34.48706944,-114.32698333,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,6,Dark - Unknown Lighting,98,Not Reported,0,5,5:00am-5:59am,56,6,6:00am-6:59am,2,6,6:00am-6:59am,18,1,0
2016,4,Arizona,40079,1,1,0,2,2,2,2,13,MARICOPA (13),PHOENIX,20,1,2016,4,Wednesday,6,6:00am-6:59am,29,This section IS ON the NHS,6,Local Street - Municipality,INDIAN SCHOOL RD,63RD AVE,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.49488611,-112.19488889,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,6,6:00am-6:59am,30,6,6:00am-6:59am,36,6,6:00am-6:59am,54,1,0
2016,4,Arizona,40080,2,2,0,0,4,4,0,13,MARICOPA (13),CHANDLER,20,1,2016,4,Wednesday,7,7:00am-7:59am,51,This section IS NOT on the NHS,6,Local Street - Municipality,GILBERT RD,QUEEN CREEK RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.26289722,-111.78955833,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,7,7:00am-7:59am,51,7,7:00am-7:59am,56,8,8:00am-8:59am,20,1,0
2016,4,Arizona,40081,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,21,1,2016,5,Thursday,19,7:00pm-7:59pm,15,This section IS NOT on the NHS,6,Local Street - Municipality,19TH AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.60301667,-112.09965,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,19,7:00pm-7:59pm,17,19,7:00pm-7:59pm,19,19,7:00pm-7:59pm,29,1,0
2016,4,Arizona,40082,1,1,0,1,3,3,1,19,PIMA (19),ORO VALLEY,22,1,2016,6,Friday,15,3:00pm-3:59pm,30,This section IS NOT on the NHS,6,Local Street - Municipality,CROSS RD,,2,Urban,7,Local,98,Not Reported,0,None,32.4026,-111.01605,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,1,15,3:00pm-3:59pm,27,15,3:00pm-3:59pm,34,16,4:00pm-4:59pm,6,1,0
2016,4,Arizona,40083,2,2,0,1,3,3,1,13,MARICOPA (13),PHOENIX,24,1,2016,1,Sunday,20,8:00pm-8:59pm,33,This section IS NOT on the NHS,6,Local Street - Municipality,32ND ST,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.46738056,-112.01290278,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,36,20,8:00pm-8:59pm,40,20,8:00pm-8:59pm,56,1,1
2016,4,Arizona,40084,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,24,1,2016,1,Sunday,23,11:00pm-11:59pm,2,This section IS ON the NHS,6,Local Street - Municipality,BASELINE RD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.37768889,-112.12636667,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40085,2,2,0,1,2,2,1,13,MARICOPA (13),PHOENIX,25,1,2016,2,Monday,6,6:00am-6:59am,20,This section IS NOT on the NHS,6,Local Street - Municipality,THOMAS RD,44TH LN,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.48048056,-112.15563333,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,4,Dawn,1,Clear,0,6,6:00am-6:59am,21,6,6:00am-6:59am,24,6,6:00am-6:59am,40,1,0
2016,4,Arizona,40086,1,1,0,1,2,2,1,13,MARICOPA (13),PHOENIX,26,1,2016,3,Tuesday,7,7:00am-7:59am,2,This section IS NOT on the NHS,6,Local Street - Municipality,SOUTHERN AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.39224722,-112.06868333,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,,99,Unknown EMS Scene Arrival Hour,,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2016,4,Arizona,40088,3,3,0,0,6,6,0,13,MARICOPA (13),SUN CITY,3,1,2016,1,Sunday,11,11:00am-11:59am,23,This section IS NOT on the NHS,5,Local Street - Township,108TH AVE,US-60 GRAND AVE,2,Urban,7,Local,98,Not Reported,0,None,33.60350278,-112.29366944,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,11,11:00am-11:59am,24,11,11:00am-11:59am,30,11,11:00am-11:59am,45,1,0
